50,5,0,28186,54,13,1
40,2,1,164488,26,14,1
65,2,0,199067,58,13,1
40,2,1,147258,39,6,0
40,2,1,30529,39,13,1
45,2,0,130589,36,10,0
35,2,2,182509,28,10,0
10,5,0,168496,37,9,0
38,2,2,41163,19,9,0
40,2,2,119793,28,13,0
25,5,0,190333,52,9,0
55,2,1,375833,31,13,1
40,5,2,225399,35,9,1
40,5,1,104489,47,13,1
38,2,1,210945,35,9,1
50,5,1,114639,31,11,0
40,5,1,34297,57,4,1
30,5,1,108435,54,10,0
40,2,2,187720,44,11,0
40,2,1,83704,21,8,0
40,2,2,225142,27,10,0
30,2,2,234663,20,9,0
40,2,2,383306,25,13,0
40,2,1,165599,42,9,1
40,5,1,115851,51,9,0
40,2,2,200295,24,10,0
50,2,0,188246,31,12,1
40,2,1,229418,69,9,0
35,5,1,128105,59,9,0
43,2,2,111567,31,5,1
35,2,2,186224,53,11,0
40,2,2,214413,26,10,0
65,5,1,206066,42,14,0
60,2,1,370767,36,9,0
25,2,2,56322,20,10,0
40,2,1,170786,26,10,0
40,2,2,128365,27,13,0
40,2,1,121319,62,13,1
40,2,1,200418,71,3,0
40,2,1,44392,32,12,0
40,2,2,111567,33,13,0
20,2,2,124486,19,8,0
38,2,1,266505,26,9,0
50,2,1,280570,39,13,1
30,2,2,109869,21,9,0
65,2,1,164299,53,13,1
50,2,1,107318,59,4,1
40,2,2,118693,23,11,0
20,5,1,111563,61,13,1
50,2,2,37315,18,10,0
50,2,1,200593,24,9,0
40,2,1,155537,36,9,0
50,2,2,171424,40,14,0
40,2,1,122385,49,14,1
50,5,0,71344,54,14,1
50,4,1,303090,56,10,0
40,2,2,160192,36,9,0
40,2,1,49115,38,9,1
40,2,1,55176,33,4,0
50,2,2,213421,27,15,0
60,2,1,227282,33,9,0
40,5,1,366089,46,15,1
40,2,1,391016,54,13,1
40,2,1,248094,40,9,0
42,1,1,177189,61,13,0
45,4,1,99401,49,10,0
40,2,1,222247,58,6,1
60,2,1,229636,32,12,0
40,2,1,316820,40,10,0
60,2,1,76107,33,9,1
40,2,1,167140,35,13,0
50,2,2,107458,29,13,0
40,2,2,170983,32,9,0
40,3,1,165852,46,10,1
48,5,1,117346,31,10,0
50,2,1,123075,45,9,0
50,5,1,37302,27,7,0
10,2,1,85420,63,10,0
8,2,2,39927,20,9,0
40,2,0,234537,34,12,0
50,2,1,137063,27,13,0
40,1,1,61299,36,10,0
40,2,1,189623,38,13,1
48,0,1,34998,48,13,1
60,5,1,177851,44,15,0
42,2,1,132879,39,16,1
41,2,2,339667,54,9,0
65,5,1,107231,47,12,0
45,2,1,201865,45,16,1
50,5,1,183146,52,8,1
40,2,0,172281,54,14,1
50,2,2,203924,23,13,0
80,5,1,214288,34,9,0
40,3,1,89487,29,9,0
40,2,1,112077,35,9,0
40,2,1,165475,21,9,0
40,0,1,122493,38,13,0
40,2,1,102821,33,8,0
40,5,1,185129,42,15,1
52,2,1,213140,45,14,1
50,2,1,284358,35,9,1
40,0,0,169133,55,13,0
25,4,1,160062,60,9,0
57,2,1,161838,51,11,0
35,2,1,53373,33,9,0
45,2,1,193490,43,4,0
40,2,1,153489,42,13,0
60,4,2,63322,38,13,0
40,2,1,137444,31,9,1
50,2,1,226875,57,4,0
46,2,1,268726,28,9,0
40,2,2,112403,28,9,0
40,2,1,195744,35,9,0
40,2,1,206459,45,10,0
48,2,1,364548,46,10,1
40,3,1,247624,57,14,1
40,2,1,150533,41,9,0
35,5,1,124256,75,10,0
40,2,1,249339,51,9,0
60,2,2,123833,37,10,0
50,5,1,138940,36,13,1
45,2,1,278637,29,13,1
45,4,1,352971,44,13,1
50,2,1,266135,44,13,1
24,2,2,333541,26,9,0
66,2,2,241065,84,14,0
40,2,1,142922,61,9,0
35,2,2,277974,19,10,0
84,2,1,245975,43,5,0
50,2,2,116830,23,8,0
55,2,0,73023,36,9,0
80,2,1,111067,40,13,1
50,2,1,401104,33,9,1
40,2,0,183425,36,10,0
60,2,1,167005,44,13,1
42,2,1,434467,23,10,0
40,4,1,353927,34,10,1
45,2,1,201861,28,10,0
70,2,1,156877,50,7,1
50,1,1,83413,33,10,1
40,2,2,158416,33,9,0
30,2,2,237646,18,10,0
40,2,1,193459,44,11,0
30,2,0,141420,36,13,0
40,2,1,251421,34,9,0
45,2,1,190367,28,9,0
45,2,1,50837,37,14,1
45,5,2,164526,36,14,1
45,2,1,224658,40,13,1
40,2,2,442274,24,9,0
40,2,1,201865,47,9,0
40,1,2,273989,22,13,0
50,5,0,189346,29,10,0
56,2,1,245317,44,10,1
40,2,2,223515,20,10,0
40,2,1,67467,25,9,0
40,2,1,82777,20,9,0
40,2,1,140414,23,9,0
47,2,1,169879,33,13,1
40,2,1,105638,54,5,0
40,2,1,195253,39,9,1
50,2,0,310639,48,10,0
40,2,1,440129,31,9,0
21,5,1,131417,65,3,0
20,2,1,210935,62,9,0
36,2,2,238917,23,4,0
40,5,1,174533,47,9,0
45,2,1,177437,34,10,1
40,2,1,108540,39,9,0
44,0,1,154521,52,9,1
40,2,2,278130,24,12,0
45,2,2,38223,31,13,0
40,2,1,22245,36,9,1
50,5,1,103435,33,15,1
35,5,1,208426,75,15,0
40,2,1,310197,22,4,0
40,1,1,107308,55,14,1
60,2,0,342642,39,9,0
45,2,0,332243,51,13,0
40,2,1,107417,34,9,0
60,2,1,177054,43,9,0
40,2,1,173449,32,9,0
40,2,1,166124,61,9,1
84,2,1,123291,33,9,1
40,2,2,34112,26,11,0
50,4,0,23778,34,13,0
50,2,1,128143,50,13,1
45,2,1,116289,62,13,0
52,2,1,180985,42,11,0
40,2,1,184831,28,10,0
40,2,0,167523,49,13,0
45,4,1,111319,35,12,1
40,2,2,374524,38,10,0
40,2,0,103759,40,9,0
40,2,1,198096,40,9,1
40,2,2,205407,30,9,0
24,2,1,167725,44,9,0
44,2,1,222756,43,12,0
25,2,1,173208,38,14,0
25,2,1,188409,23,7,0
43,2,1,233624,22,9,0
40,5,2,236769,21,4,0
50,1,1,125442,27,10,0
45,2,1,333677,25,5,0
40,2,1,139268,47,9,0
44,2,1,165848,38,13,0
40,5,2,97723,32,11,0
40,2,1,212120,48,9,1
50,2,1,198435,59,9,0
40,2,1,47396,53,9,0
45,2,1,253190,24,9,0
40,2,1,99064,51,11,0
40,2,2,206721,26,9,0
36,4,1,38819,48,9,0
60,2,1,231263,32,10,1
50,2,1,245317,42,9,0
40,2,1,473133,32,14,1
40,4,2,111483,40,13,0
45,1,1,296537,28,9,0
30,2,2,52098,18,7,0
40,2,1,698363,38,9,0
50,4,1,170721,42,9,1
40,3,1,34637,50,5,0
40,2,1,97723,31,12,1
72,2,1,651702,44,9,0
60,4,1,65535,49,9,0
50,2,1,73413,64,9,0
40,2,1,22245,38,11,0
40,2,1,102106,56,9,0
60,2,2,67234,22,9,0
60,5,2,131584,30,11,0
20,2,0,44392,33,9,0
55,2,1,51170,61,9,0
20,2,2,221533,22,9,0
30,2,2,186452,22,6,0
50,2,1,194813,25,9,0
50,2,1,124293,37,10,0
40,2,2,172755,38,9,0
50,2,2,221966,33,13,0
40,2,2,694812,40,10,0
20,2,2,136824,23,10,0
40,2,2,198126,49,4,0
60,2,2,248404,28,10,0
45,2,1,337195,53,12,1
40,1,1,193960,49,14,1
40,2,2,140001,24,13,0
40,3,1,392167,42,13,1
45,2,1,168071,40,13,1
50,2,1,214502,58,5,1
50,4,1,110861,39,13,1
40,2,2,159109,29,7,0
32,2,1,102610,70,6,0
40,2,1,168283,47,13,1
45,5,1,402812,31,9,1
50,2,1,151089,43,10,0
50,2,1,226129,44,11,1
48,2,1,145409,51,10,1
55,5,1,105021,36,10,1
40,2,2,150675,18,6,0
30,2,2,228255,21,10,0
40,2,0,215646,38,9,0
10,2,2,190290,22,13,0
40,1,1,131568,30,13,1
40,2,1,99434,54,9,1
30,2,2,459248,19,9,0
40,2,1,138944,52,7,1
40,2,1,133839,35,10,1
40,2,2,31842,28,13,0
40,2,1,153326,34,13,1
60,5,2,183081,39,14,1
65,2,2,274228,25,9,0
50,4,1,165799,35,13,0
40,2,1,206052,63,9,0
30,2,1,94610,67,14,1
15,2,2,151141,17,7,0
40,2,1,59083,31,9,0
40,2,2,312055,33,13,0
40,2,1,341762,47,9,0
40,2,2,102264,26,10,0
60,2,2,41721,20,10,0
40,2,1,132326,27,10,0
40,2,1,36271,42,13,1
50,5,1,125933,36,10,1
30,2,0,188808,42,13,0
50,2,1,122026,46,9,0
40,5,1,42044,35,12,0
38,1,1,184466,41,14,1
40,2,1,117028,32,9,0
40,2,1,269246,28,7,0
45,2,1,104196,44,14,1
50,2,2,173736,22,9,0
40,2,1,132686,28,9,1
4,2,1,132670,70,14,1
40,1,1,118972,48,6,0
13,2,1,199949,76,5,0
42,2,1,296538,32,9,0
35,2,2,244495,26,5,0
20,2,2,54440,18,10,0
40,2,2,236318,34,9,0
40,1,1,327203,30,9,0
40,1,1,184542,51,9,0
40,2,1,211287,68,14,1
35,2,2,114008,18,9,0
28,2,0,169122,31,9,0
26,2,1,268090,49,13,1
40,0,0,36489,50,10,0
32,2,1,227800,49,4,0
45,4,1,298215,53,13,1
40,0,1,155238,56,9,1
56,2,1,203561,25,11,1
48,2,2,259226,29,7,0
50,5,2,86643,37,12,0
8,0,2,173851,23,9,0
40,4,1,156815,29,9,0
44,2,1,227545,37,10,1
40,2,1,150999,50,14,1
45,2,1,36011,24,10,0
42,0,0,45891,45,10,0
40,2,1,183151,28,7,1
40,2,1,197731,45,9,0
40,2,1,65078,28,9,1
40,2,2,285522,21,10,0
40,2,0,201393,58,12,0
40,5,2,154410,37,14,0
61,1,1,211073,35,10,1
40,2,1,322691,57,11,1
44,2,0,360593,46,14,0
40,2,1,334291,36,10,1
54,2,1,172571,38,13,1
20,2,2,69770,19,10,0
99,5,1,24367,46,6,1
52,2,1,519006,58,9,0
15,2,1,328525,59,9,0
50,2,1,211440,39,13,1
30,2,2,150076,44,9,0
40,2,1,119422,30,11,0
40,1,2,194630,20,10,0
55,2,1,99374,37,6,0
70,5,1,126807,71,14,0
30,2,2,163870,21,10,0
40,2,2,193026,38,9,0
40,2,2,336793,35,13,0
40,5,1,125190,29,9,0
40,2,2,236769,24,12,0
40,2,1,125762,33,9,0
50,2,0,71772,53,16,0
58,2,1,28225,46,10,0
40,1,1,188446,54,9,0
60,2,2,174436,20,9,0
36,2,1,130856,28,6,0
25,2,2,196388,20,10,0
40,2,2,52262,24,9,0
25,2,2,340557,17,7,0
38,2,2,255004,31,13,0
40,2,1,112077,39,9,0
43,2,1,174426,45,14,0
40,2,1,194141,33,9,0
24,2,0,208249,28,10,0
60,2,1,159123,31,13,1
40,2,0,99248,59,10,0
40,2,1,179509,33,13,0
40,2,1,108914,52,9,1
40,1,1,121998,42,10,1
20,2,1,82623,34,9,0
50,5,2,420054,27,9,1
50,2,0,82622,35,9,0
40,2,2,46807,31,13,0
40,2,2,161508,21,9,0
50,2,1,425049,41,9,1
40,2,1,108140,35,13,1
30,2,2,143766,30,9,0
40,2,2,331381,28,13,0
16,2,1,94342,47,9,0
40,5,1,39630,62,9,0
50,5,1,248094,42,9,0
70,2,1,207202,35,6,0
55,5,1,118058,50,13,1
48,4,1,96062,53,13,1
60,5,1,209301,27,9,0
40,2,2,403671,24,13,0
40,5,1,115422,57,9,0
45,2,1,294936,28,13,0
50,2,2,334032,28,11,0
30,2,1,155963,53,13,0
40,2,2,80058,33,9,0
44,2,2,203488,30,10,0
40,2,0,118429,39,10,0
40,2,2,112115,31,9,0
45,1,1,33658,41,10,1
40,2,2,229773,24,13,0
60,2,1,350759,49,13,1
40,2,2,32950,23,10,0
25,2,1,71489,69,14,0
40,2,1,226081,45,11,1
50,2,1,497788,38,9,0
45,2,1,303090,55,9,0
50,4,2,188861,46,14,1
40,2,1,224105,27,9,1
30,5,1,109833,73,13,0
50,2,1,77146,39,13,1
40,2,2,168262,47,13,0
55,4,1,140365,41,13,1
40,2,1,184659,39,9,0
40,2,1,154891,53,5,0
40,2,1,652784,47,6,0
40,3,2,37314,35,11,0
35,2,2,200374,22,9,0
40,5,2,164190,30,15,0
40,2,1,173736,22,9,0
10,2,2,186067,17,6,0
20,5,1,64102,59,4,0
38,2,1,120277,44,14,1
25,2,2,409230,23,13,0
55,2,1,160035,38,9,0
80,1,1,668319,35,13,0
25,2,1,342400,29,6,0
99,2,0,54260,45,10,0
80,2,1,220694,38,10,1
40,1,1,286983,69,10,0
40,2,2,354201,17,9,0
30,5,1,196773,61,4,1
30,2,1,366618,59,5,0
40,2,1,282023,56,9,0
46,3,1,53497,50,14,1
48,5,1,131298,27,6,0
40,2,1,80933,30,10,0
50,2,1,198237,36,13,1
40,4,2,189148,24,10,0
45,2,1,127314,42,13,1
40,3,1,111275,37,9,0
70,2,0,172927,37,10,0
45,1,0,206063,62,10,0
40,0,1,166626,31,9,1
50,2,1,269318,36,13,1
40,5,1,99185,51,12,1
38,2,1,192386,54,10,1
40,2,1,205947,25,13,0
48,0,1,140664,46,10,1
45,4,1,244665,32,9,1
40,2,1,184440,32,10,0
70,2,0,172960,45,10,0
40,2,2,83141,24,13,0
50,1,1,324791,47,14,1
40,2,1,29874,38,11,0
40,5,1,62932,33,9,0
40,2,2,115677,29,13,0
55,2,1,109421,48,13,0
25,2,1,644278,36,9,0
40,4,1,38822,71,14,1
40,2,1,103164,27,7,0
40,4,1,106395,69,9,1
40,0,1,392502,54,10,1
40,5,0,771836,57,12,0
65,1,0,74581,41,13,0
40,2,1,159755,54,10,1
90,2,1,46385,35,9,1
55,2,1,167005,44,10,0
80,5,1,176101,35,9,1
40,2,2,56150,33,13,0
40,2,1,137815,51,10,1
40,2,1,202467,48,13,1
20,3,2,223515,20,12,0
40,2,1,242460,34,13,1
40,2,1,271753,41,13,0
40,2,1,152727,60,10,1
40,2,2,60331,23,10,0
40,2,0,87905,29,9,1
40,2,1,190107,25,9,1
35,2,1,162772,63,9,1
40,5,1,78020,59,4,0
50,2,1,233511,48,9,1
40,2,2,269004,25,11,0
30,2,2,40955,37,13,0
8,5,2,180859,30,10,0
20,2,2,195508,23,10,0
40,5,1,122353,39,13,0
40,2,2,345403,17,6,0
60,5,1,331374,38,7,0
40,5,1,122584,49,4,0
40,2,1,177906,70,10,1
55,5,1,336793,39,14,1
50,5,1,201742,44,13,1
40,2,2,204752,33,9,0
50,1,2,244268,32,13,0
52,2,2,86723,32,9,0
70,2,1,146659,41,13,0
60,4,1,445382,41,12,1
55,2,0,121718,40,13,1
40,2,0,114228,52,9,0
50,1,0,103886,36,10,0
40,1,1,152754,51,13,1
50,2,1,285335,48,7,0
43,2,1,122076,38,10,1
45,2,1,119929,37,9,1
14,2,2,96282,17,6,0
40,2,1,296066,47,10,0
40,2,2,377754,26,9,0
50,2,1,217077,36,9,0
40,2,2,322144,21,10,0
40,2,1,104501,50,9,1
40,4,0,327573,44,14,0
65,2,2,154981,32,9,0
45,2,2,32732,20,10,0
50,5,2,32280,27,9,0
40,2,2,81286,25,9,0
45,2,1,111415,30,13,1
55,2,1,262617,25,13,1
40,1,1,178417,44,9,1
40,5,2,117849,48,10,0
40,2,1,28334,46,9,0
50,2,1,179008,28,11,0
40,2,1,170310,60,3,0
70,4,0,229116,58,15,1
45,2,1,60358,25,9,0
60,2,1,159015,51,9,0
40,2,1,155659,46,7,1
50,5,2,32172,45,10,0
40,2,0,49715,53,9,0
55,4,1,114674,51,10,1
40,2,1,192384,28,10,1
40,2,1,236861,34,9,1
35,5,1,233974,46,9,0
40,2,2,293726,20,10,0
40,2,1,152909,37,11,1
50,2,1,329993,32,10,0
48,2,1,302097,26,9,0
40,2,1,158746,53,10,0
45,2,1,85995,43,9,0
40,1,1,200471,47,9,1
45,0,0,123011,52,9,0
60,5,2,35295,53,13,1
50,2,1,76196,44,13,0
25,5,1,163204,38,9,0
45,2,2,460835,21,9,0
40,1,2,195808,24,9,0
40,2,1,467799,44,9,0
80,4,1,96798,47,9,1
35,2,1,229773,24,10,0
60,2,1,234213,55,9,0
70,5,1,109133,38,14,1
40,3,0,272944,38,9,0
40,2,1,108682,43,10,1
10,2,2,207637,17,7,0
40,2,2,149809,21,12,0
40,2,2,175266,23,10,0
40,2,2,142264,28,11,0
60,0,1,190020,43,15,0
55,5,1,290670,58,13,1
70,2,1,282951,35,13,0
40,2,1,68268,62,6,0
55,2,1,99870,41,13,0
50,2,1,138852,50,14,1
37,5,0,295279,35,13,0
40,2,1,178025,25,14,0
40,2,1,123989,52,13,1
91,2,1,114060,62,4,0
35,1,1,80123,51,10,0
40,2,2,114691,31,9,0
40,2,1,329144,45,10,1
40,2,1,193026,38,7,0
40,3,1,334113,20,10,0
40,2,1,198196,41,9,0
32,2,1,216073,80,3,0
65,2,2,273876,25,13,0
40,2,0,107812,29,9,0
40,2,2,60313,37,9,0
40,2,2,193380,32,9,0
36,2,0,140363,58,9,0
40,2,1,201680,23,8,0
40,2,1,237819,50,9,1
8,3,1,42488,65,15,0
40,4,1,220821,41,13,1
40,2,1,192445,52,7,0
38,3,1,30219,46,10,1
40,2,1,194827,30,10,0
38,1,1,141944,46,13,1
55,2,1,249196,52,12,1
50,5,1,156890,34,9,0
40,2,1,100508,37,9,1
30,2,2,153082,24,9,0
40,2,1,42026,43,9,0
35,2,0,262153,32,9,0
40,2,1,70857,56,9,0
40,1,1,329759,35,9,0
40,1,2,265706,31,13,0
45,2,1,74024,52,14,1
40,5,1,162688,24,9,0
50,2,2,66473,29,10,0
30,2,2,231053,21,9,0
56,2,1,159008,59,10,0
40,2,1,184659,36,9,1
35,2,2,168553,51,9,0
40,1,0,174564,56,8,0
35,5,1,152958,43,9,1
40,3,1,147206,42,11,1
40,2,2,182866,25,9,0
40,2,1,66686,37,9,1
40,2,1,344991,25,10,0
42,2,2,57651,30,9,0
40,3,1,136819,55,9,0
40,4,2,265116,21,10,0
48,2,1,165001,54,9,1
40,2,2,161508,22,10,0
20,2,2,394176,17,6,0
40,2,1,54310,44,14,1
40,2,1,125487,46,11,0
30,2,2,236696,24,10,0
40,2,1,174343,39,5,0
40,2,2,198492,37,9,0
50,2,1,201495,44,12,1
35,4,1,151584,45,15,1
24,2,2,192014,42,5,0
20,5,2,26865,80,4,0
40,0,0,404023,60,9,1
40,2,1,428405,46,13,1
40,2,1,185846,53,9,0
40,2,1,545483,37,12,0
20,5,0,96260,46,13,0
50,2,1,119684,61,9,0
40,2,1,122913,28,9,1
40,3,1,296282,33,9,0
32,2,1,165695,59,12,1
15,2,1,573446,73,10,0
40,2,1,200574,42,10,0
48,2,0,139193,40,9,0
35,5,2,176756,25,9,0
45,2,1,248059,48,13,0
40,5,0,89202,38,10,0
60,2,2,198068,32,9,0
50,2,1,245317,43,9,0
40,2,0,151584,47,9,0
99,1,1,113838,32,10,0
45,2,1,138847,54,9,1
40,3,2,164922,21,10,0
45,2,1,219337,63,4,0
40,2,1,175232,37,13,1
55,5,1,149337,46,10,0
55,2,1,29144,33,13,1
60,5,1,311020,53,6,0
60,2,2,203628,35,14,1
24,2,2,24008,20,10,0
40,2,2,120238,26,13,0
40,1,1,202984,64,9,0
40,2,0,179468,36,9,0
38,2,1,169719,51,10,0
8,5,1,186845,51,13,0
42,2,0,128367,60,10,0
38,2,1,153152,32,6,0
40,2,0,233511,47,9,0
50,1,1,240638,52,14,1
40,2,1,121124,47,5,0
40,2,1,191814,41,9,0
40,2,1,220696,37,9,0
65,5,1,368140,35,9,1
50,2,1,204501,39,14,1
44,2,1,220109,43,10,0
40,3,1,425785,33,11,0
50,2,2,94988,52,3,0
50,5,1,66473,27,13,0
70,2,1,111567,31,13,1
50,2,1,227832,52,13,1
40,0,0,419053,37,9,0
50,2,1,151764,37,10,0
40,3,1,349795,52,13,0
48,1,1,301614,39,11,1
50,2,1,180096,43,11,1
39,2,2,283757,24,13,0
38,2,1,106900,41,13,0
15,5,1,193038,60,10,0
40,4,1,107909,38,13,1
17,2,2,120068,17,7,0
40,2,1,240521,60,9,1
40,2,1,252903,51,6,1
40,2,1,163204,38,9,0
40,2,2,201595,47,9,0
40,2,1,191161,39,10,0
40,2,1,309513,34,9,0
50,2,2,129573,39,13,1
25,2,2,257509,23,10,0
60,4,1,170174,39,9,1
40,2,2,168288,18,9,0
45,2,1,315037,43,13,1
40,2,1,140576,66,4,0
40,2,1,91608,46,15,0
60,2,2,123417,39,13,0
50,2,1,160510,28,10,1
7,5,1,149324,28,10,0
40,2,2,151053,32,10,0
40,2,1,94055,54,13,0
40,3,0,26598,40,13,0
50,2,2,316509,22,9,0
40,2,2,106014,34,10,0
40,2,2,232591,21,9,0
40,2,1,384651,23,10,0
45,4,1,329793,58,13,1
40,2,0,203492,26,9,0
20,2,2,373718,24,10,0
37,5,1,96718,29,9,0
60,2,2,264136,25,13,0
60,2,1,185670,27,13,1
50,2,1,144169,36,9,0
40,2,1,114224,29,13,1
40,2,1,131088,29,10,0
60,2,1,340917,30,14,1
40,5,1,114366,35,13,0
40,1,1,261319,30,4,0
40,2,2,127651,33,13,1
40,2,2,114967,27,13,0
40,2,2,38925,19,7,0
40,2,2,113814,18,9,0
40,2,1,56841,46,9,0
40,2,0,159322,33,9,0
40,2,2,233624,20,9,0
40,2,2,228649,20,9,0
60,2,2,91666,31,9,0
52,2,1,184659,36,10,0
50,2,1,174533,45,10,1
40,2,2,254025,20,10,0
40,2,1,186256,49,10,0
40,3,1,249362,27,10,0
40,2,1,230684,44,9,0
50,2,1,183611,54,10,0
35,2,2,200295,24,10,0
48,0,2,165050,52,9,1
40,2,2,154950,32,15,0
55,2,2,215384,26,13,0
50,4,1,154174,49,13,1
40,2,1,420895,32,9,0
50,2,1,366089,49,13,1
40,2,2,239824,32,13,0
60,4,2,148437,49,13,0
50,5,2,161245,18,8,0
12,3,2,312692,27,13,0
45,5,1,192838,28,11,0
45,5,2,177937,42,14,0
55,2,1,147560,28,10,1
40,5,1,51494,41,10,0
40,2,1,298130,47,9,0
35,2,2,274907,38,12,0
85,5,1,163352,49,15,1
50,2,2,241126,35,13,0
40,2,1,106728,54,13,0
40,2,1,172032,44,9,0
40,4,1,208809,56,9,1
40,2,1,212900,37,9,0
45,2,1,303954,27,13,0
40,5,1,367819,40,13,1
35,5,1,175029,52,6,0
45,1,1,194325,34,9,0
97,1,1,149184,31,13,1
40,1,1,127651,32,9,1
40,5,1,276221,34,6,0
99,4,2,104235,40,14,0
60,4,1,181307,48,9,1
45,2,2,88926,24,9,0
55,2,1,278303,48,9,0
48,2,1,69333,43,9,0
40,2,1,509364,34,9,0
45,2,1,191814,44,10,0
40,5,1,187919,63,13,1
2,5,1,163293,71,15,0
40,2,1,192588,28,9,0
65,2,0,117381,39,10,0
40,2,1,199303,40,9,0
45,2,1,152889,42,6,0
48,4,1,193720,50,13,0
40,2,2,87310,34,9,0
50,2,2,195844,50,16,1
40,2,2,236543,34,9,0
40,2,1,201908,40,11,1
40,2,1,336540,48,9,0
10,2,2,275094,44,2,0
40,2,2,167309,33,13,0
40,2,2,37088,27,12,0
50,2,0,207537,31,9,0
55,2,1,237868,50,9,1
50,2,1,209109,28,13,0
3,5,1,132340,65,9,0
40,2,1,357848,47,9,1
30,2,2,443809,19,9,0
40,2,1,150980,53,10,0
40,1,2,125461,43,13,0
40,2,2,141297,22,10,0
60,2,1,320510,50,10,1
80,4,1,204598,42,11,0
40,2,1,165472,38,13,1
26,2,2,128617,17,6,0
40,0,2,312017,24,10,0
40,2,1,133503,32,9,0
45,5,1,257126,53,8,0
40,2,1,452640,24,9,0
40,1,1,111994,45,14,1
40,2,1,292185,35,13,0
50,2,1,29431,66,9,0
40,2,1,159770,59,12,1
41,0,1,28683,54,9,1
40,2,2,142566,22,9,0
40,1,1,204277,35,13,0
60,5,1,397466,48,10,0
50,2,2,251694,29,13,0
40,2,1,78605,25,9,0
40,2,1,214800,47,11,0
40,2,1,150528,43,14,1
40,2,2,112835,25,13,0
40,1,1,176731,61,9,0
40,2,1,226296,30,14,1
40,5,0,357962,38,5,0
40,2,2,112819,23,9,0
40,2,0,182715,46,4,0
40,2,1,181598,25,7,0
30,2,1,93213,34,14,0
60,2,0,75619,48,9,0
40,2,1,174242,38,10,1
50,2,1,216414,45,13,1
42,2,0,43354,51,10,1
45,4,1,171831,61,9,0
40,3,1,105748,64,9,0
50,2,1,101593,41,14,1
60,2,2,185778,31,9,0
37,3,1,186990,43,9,0
40,2,1,109511,60,4,0
10,4,1,181408,64,11,0
40,2,1,225970,61,9,1
40,5,1,96459,59,4,0
99,2,1,70995,39,13,1
40,2,1,34788,58,10,1
40,2,1,140092,32,7,0
40,2,2,139568,28,7,0
40,2,0,121466,40,9,0
44,2,1,154950,32,13,1
40,2,0,146325,53,9,0
40,2,1,131633,31,9,0
35,2,2,117767,23,9,0
40,2,0,176969,30,9,0
50,4,1,198841,37,13,1
45,2,2,55390,29,12,0
40,2,2,206339,61,6,0
60,2,0,67125,37,9,0
60,2,1,186934,37,9,1
70,2,1,198681,50,10,1
25,2,1,85194,61,10,0
47,2,1,209808,32,10,0
40,2,0,287315,34,9,0
40,2,1,141877,55,13,0
40,0,2,263162,18,9,0
50,2,1,201520,42,10,0
40,1,1,391926,56,9,0
40,2,1,189565,27,16,1
20,2,2,209900,33,10,0
50,4,1,287372,33,10,1
25,2,2,42734,27,10,0
90,2,1,192644,33,16,1
40,2,1,106740,58,9,1
40,4,1,175485,43,10,0
40,2,2,257942,39,9,0
60,4,1,301007,40,13,0
10,5,1,322143,38,13,0
45,1,1,38573,56,12,1
40,2,1,135692,78,10,0
30,2,2,231231,20,10,0
40,2,1,100479,42,13,1
40,2,2,200819,24,8,0
40,2,2,72896,45,9,0
60,2,0,280077,32,9,0
43,1,1,219796,26,13,0
40,2,2,212619,21,11,0
40,2,2,341294,20,10,0
40,2,1,50700,39,9,0
40,1,1,310085,58,6,0
40,2,1,53197,51,9,0
50,2,0,137142,41,9,0
10,2,2,228253,17,6,0
45,2,0,296749,42,10,0
34,2,1,208302,53,6,0
70,5,1,139889,70,10,0
40,2,1,230961,41,9,0
75,5,1,35166,44,10,0
35,2,2,261259,19,10,0
50,5,1,48189,33,13,0
39,2,2,112706,20,7,0
40,2,1,40151,41,9,1
60,2,1,421010,21,7,0
30,2,2,124454,22,10,0
50,2,1,109133,36,13,1
40,5,2,211259,27,14,1
40,0,2,370890,57,9,0
50,2,0,149218,49,9,0
50,5,1,34218,66,9,1
40,2,1,211695,26,9,0
46,2,0,175935,42,9,0
40,2,1,257758,44,16,1
40,2,0,126011,37,11,0
40,2,2,143608,19,9,0
45,2,2,175382,25,9,0
60,2,1,123429,53,10,1
50,2,1,359001,37,11,1
50,2,1,430554,34,10,1
50,2,1,144002,42,9,1
40,4,1,224357,65,9,0
60,2,1,224566,39,13,1
40,2,1,351731,29,10,0
40,2,1,187847,36,13,1
50,2,1,94391,50,11,1
50,2,2,195576,30,10,0
40,2,0,426263,57,14,1
65,2,1,187454,49,9,1
24,2,2,259585,26,10,0
40,2,1,235095,49,7,0
40,2,1,145098,54,10,1
50,4,0,42924,53,16,1
45,5,1,36651,41,10,1
60,4,1,166459,54,15,1
40,2,0,171424,40,9,0
40,2,2,111128,35,6,0
45,1,1,91039,39,14,0
50,5,1,103860,33,10,0
40,3,1,276241,50,13,1
55,4,2,154120,34,9,0
35,5,1,181466,29,9,0
45,2,2,274690,28,13,0
60,4,1,119281,42,13,1
55,2,1,152307,36,9,1
60,2,1,253438,34,10,1
40,0,0,329205,47,13,0
40,1,0,199995,50,13,1
40,2,1,201127,45,9,0
60,2,1,111218,56,9,0
40,2,2,58037,17,6,0
55,2,1,66304,36,13,1
50,2,1,120121,45,13,0
50,2,1,169122,31,10,0
46,5,1,95445,60,10,0
15,2,1,98776,37,9,0
